Path,Type,Size
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/importlib_metadata/_meta.py,File,1165
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/jaraco/context.py,File,7460
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/jaraco/functools.py,File,15053
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/jaraco/__init__.py,File,0
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/jaraco/text,Directory,15517
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/jaraco/text/__init__.py,File,15517
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/packaging/markers.py,File,8208
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/packaging/version.py,File,16326
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/packaging/_structures.py,File,1431
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/packaging/_parser.py,File,10194
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/packaging/requirements.py,File,3287
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/packaging/_tokenizer.py,File,5292
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/packaging/__init__.py,File,501
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/packaging/_manylinux.py,File,8926
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/packaging/utils.py,File,4355
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/packaging/metadata.py,File,16397
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/packaging/_musllinux.py,File,2524
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/packaging/_elffile.py,File,3266
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/packaging/tags.py,File,18106
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/packaging/specifiers.py,File,39206
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/more_itertools/recipes.py,File,16256
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/more_itertools/__init__.py,File,82
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/more_itertools/more.py,File,117959
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/tomli/_re.py,File,2943
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/tomli/_parser.py,File,22633
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/tomli/__init__.py,File,396
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/tomli/_types.py,File,254
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/importlib_resources/_legacy.py,File,3481
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/importlib_resources/_compat.py,File,2925
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/importlib_resources/_itertools.py,File,884
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/importlib_resources/__init__.py,File,506
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/importlib_resources/abc.py,File,5140
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/importlib_resources/readers.py,File,3581
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/importlib_resources/_adapters.py,File,4504
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/importlib_resources/_common.py,File,5457
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_vendor/importlib_resources/simple.py,File,2576
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/_log.py,File,43
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/debug.py,File,139
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/dir_util.py,File,8072
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/msvccompiler.py,File,23577
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/version.py,File,12951
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/_msvccompiler.py,File,19616
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/fancy_getopt.py,File,17899
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/config.py,File,4911
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/_collections.py,File,5300
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/_functools.py,File,411
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/bcppcompiler.py,File,14721
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/dist.py,File,50174
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/log.py,File,1201
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/msvc9compiler.py,File,30188
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/ccompiler.py,File,48643
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/unixccompiler.py,File,15601
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/py38compat.py,File,217
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/util.py,File,18099
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/text_file.py,File,12085
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/__init__.py,File,359
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/_macos_compat.py,File,239
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/spawn.py,File,3495
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/extension.py,File,10270
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/core.py,File,9397
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/py39compat.py,File,639
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/filelist.py,File,13715
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/errors.py,File,3589
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/versionpredicate.py,File,5205
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/dep_util.py,File,3414
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/cmd.py,File,17861
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/archive_util.py,File,8572
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/file_util.py,File,8212
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/cygwinccompiler.py,File,11924
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/sysconfig.py,File,18928
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command,Directory,208021
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/install_headers.py,File,1180
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/config.py,File,13077
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/py37compat.py,File,672
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/check.py,File,4872
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/build.py,File,5584
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/clean.py,File,2594
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/install_data.py,File,2762
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/register.py,File,11817
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/bdist_rpm.py,File,22013
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/build_scripts.py,File,5604
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/install_egg_info.py,File,2788
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/upload.py,File,7491
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/__init__.py,File,430
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/_framework_compat.py,File,1614
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/install_scripts.py,File,1932
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/install_lib.py,File,8409
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/install.py,File,30153
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/bdist_dumb.py,File,4665
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/sdist.py,File,19232
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/bdist.py,File,5408
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/build_ext.py,File,31503
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/build_clib.py,File,7684
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/_distutils/command/build_py.py,File,16537
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/config/pyprojecttoml.py,File,17490
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/config/_apply_pyprojecttoml.py,File,14143
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/config/expand.py,File,16401
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/config/__init__.py,File,1498
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/config/setupcfg.py,File,26184
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/config/_validate_pyproject,Directory,299137
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/config/_validate_pyproject/fastjsonschema_exceptions.py,File,1612
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/config/_validate_pyproject/extra_validations.py,File,1153
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/config/_validate_pyproject/formats.py,File,9160
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/config/_validate_pyproject/error_reporting.py,File,11266
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/config/_validate_pyproject/__init__.py,File,1038
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/config/_validate_pyproject/fastjsonschema_validations.py,File,274908
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/rotate.py,File,2097
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/_requirestxt.py,File,4249
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/editable_wheel.py,File,33758
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/easy_install.py,File,86493
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/build.py,File,6784
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/launcher manifest.xml,File,628
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/egg_info.py,File,26399
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/register.py,File,468
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/alias.py,File,2383
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/bdist_rpm.py,File,1309
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/install_egg_info.py,File,2066
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/upload.py,File,462
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/__init__.py,File,396
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/saveopts.py,File,657
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/install_scripts.py,File,2359
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/install_lib.py,File,3870
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/install.py,File,5627
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/develop.py,File,6722
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/sdist.py,File,7098
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/upload_docs.py,File,7773
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/setopt.py,File,4927
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/build_ext.py,File,17504
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/test.py,File,8101
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/bdist_egg.py,File,16559
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/build_clib.py,File,4398
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/dist_info.py,File,4242
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/setuptools/command/build_py.py,File,14997
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/bext/__init__.py,File,23049
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/bext/__pycache__,Directory,20282
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/bext/__pycache__/__init__.cpython-310.pyc,File,20282
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/wheelfile.py,File,7701
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/macosx_libfile.py,File,16143
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/__main__.py,File,455
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/util.py,File,621
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/_setuptools_logging.py,File,746
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/bdist_wheel.py,File,20873
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/__init__.py,File,59
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/metadata.py,File,5882
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/cli,Directory,24199
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored,Directory,119784
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/cli/convert.py,File,9431
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/cli/unpack.py,File,1021
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/cli/__init__.py,File,4250
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/cli/pack.py,File,4338
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/cli/tags.py,File,5159
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/vendor.txt,File,16
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/__init__.py,File,0
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/packaging,Directory,119768
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/packaging/markers.py,File,8161
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/packaging/version.py,File,16295
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/packaging/_structures.py,File,1431
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/packaging/_parser.py,File,9399
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/packaging/requirements.py,File,3264
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/packaging/_tokenizer.py,File,5148
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/packaging/__init__.py,File,0
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/packaging/_manylinux.py,File,8813
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/packaging/utils.py,File,4355
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/packaging/_musllinux.py,File,2524
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/packaging/_elffile.py,File,3266
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/packaging/tags.py,File,18065
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/wheel/vendored/packaging/specifiers.py,File,39047
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/__init__.py,File,109429
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/extern,Directory,5391
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor,Directory,816133
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/__pycache__,Directory,101112
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/extern/__init__.py,File,2442
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/extern/__pycache__,Directory,2949
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/extern/__pycache__/__init__.cpython-310.pyc,File,2949
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/__init__.py,File,0
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/typing_extensions.py,File,80078
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/zipp.py,File,8425
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco,Directory,83677
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/__pycache__,Directory,202
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging,Directory,239185
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/platformdirs,Directory,62208
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/more_itertools,Directory,313304
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/importlib_resources,Directory,29054
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco/context.py,File,7460
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco/functools.py,File,15056
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco/__init__.py,File,0
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco/text,Directory,35204
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco/__pycache__,Directory,25957
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco/text/__init__.py,File,15526
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco/text/__pycache__,Directory,19678
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco/text/__pycache__/__init__.cpython-310.pyc,File,19678
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco/__pycache__/__init__.cpython-310.pyc,File,209
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco/__pycache__/context.cpython-310.pyc,File,8528
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/jaraco/__pycache__/functools.cpython-310.pyc,File,17220
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/__pycache__/__init__.cpython-310.pyc,File,202
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/markers.py,File,8208
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/version.py,File,16326
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/_structures.py,File,1431
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/_parser.py,File,10194
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/requirements.py,File,3287
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/_tokenizer.py,File,5292
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__init__.py,File,501
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/_manylinux.py,File,8926
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/utils.py,File,4355
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/metadata.py,File,16397
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/_musllinux.py,File,2524
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/_elffile.py,File,3266
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/tags.py,File,18106
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/specifiers.py,File,39206
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__pycache__,Directory,101166
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__pycache__/tags.cpython-310.pyc,File,13159
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__pycache__/requirements.cpython-310.pyc,File,2886
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__pycache__/__init__.cpython-310.pyc,File,547
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__pycache__/_manylinux.cpython-310.pyc,File,5760
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__pycache__/markers.cpython-310.pyc,File,6918
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__pycache__/utils.cpython-310.pyc,File,3693
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__pycache__/_musllinux.cpython-310.pyc,File,3220
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__pycache__/version.cpython-310.pyc,File,14013
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__pycache__/_parser.cpython-310.pyc,File,8787
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__pycache__/_elffile.cpython-310.pyc,File,3334
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__pycache__/_tokenizer.cpython-310.pyc,File,5844
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__pycache__/specifiers.cpython-310.pyc,File,30281
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/__pycache__/_structures.cpython-310.pyc,File,2724
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/platformdirs/unix.py,File,6911
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/platformdirs/windows.py,File,6596
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/platformdirs/version.py,File,160
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/platformdirs/__main__.py,File,1164
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/platformdirs/android.py,File,4068
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/platformdirs/__init__.py,File,12806
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/platformdirs/api.py,File,4910
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/platformdirs/macos.py,File,2655
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/platformdirs/__pycache__,Directory,22938
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/platformdirs/__pycache__/__init__.cpython-310.pyc,File,10497
/home/valery/PycharmProjects/basic-python/venv/lib/python3.10/site-packages/pkg_resources/_vendor/platformdirs/__pycache__/version.cpython-310.pyc,File,309
